"Period.Begin","Period.End","Day","Month","Year","Metro.City","Metro.State","adjusted_average_new_listings","adjusted_average_new_listings_yoy","adjusted_average_homes_sold","adjusted_average_homes_sold_yoy","Median.Sale.Price.Yoy","Median.Sale.Price"
2021-08-09,2021-09-05,248,9,2021,"Tampa","FL",1625,0.078301261,1529,-0.005851756,0.20987853,318750
2021-08-16,2021-09-12,255,9,2021,"Tampa","FL",1548,0.068322981,1482,0.023480663,0.219367773,321250
2021-08-23,2021-09-19,262,9,2021,"Tampa","FL",1530,0.043656207,1467,0.002734108,0.216851546,322237.5
2021-08-30,2021-09-26,269,9,2021,"Tampa","FL",1529,0.040844112,1447,0.021892655,0.211134602,322237.5
2021-09-06,2021-10-03,276,10,2021,"Tampa","FL",1533,0.035111411,1502,0.030178326,0.19864105,319737.5
2021-09-13,2021-10-10,283,10,2021,"Tampa","FL",1571,0.009640103,1541,0.040513167,0.19262218,317237.5
2021-09-20,2021-10-17,290,10,2021,"Tampa","FL",1586,0.010191083,1534,0.057931034,0.206244087,318750
2021-09-27,2021-10-24,297,10,2021,"Tampa","FL",1577,0.001905972,1518,0.054899236,0.210065477,320125
2021-10-04,2021-10-31,304,10,2021,"Tampa","FL",1549,0.005844156,1434,-0.011716058,0.213253409,321575
2021-10-11,2021-11-07,311,11,2021,"Tampa","FL",1555,0.033909574,1454,-0.008185539,0.21637538,324075
2021-10-18,2021-11-14,318,11,2021,"Tampa","FL",1517,0.04837595,1424,0.000702741,0.212960987,325075
2021-10-25,2021-11-21,325,11,2021,"Tampa","FL",1514,0.079885877,1476,-0.008064516,0.210912878,328700
2021-11-01,2021-11-28,332,11,2021,"Tampa","FL",1340,0.061806656,1286,0.012598425,0.22107284,331000
2021-11-08,2021-12-05,339,12,2021,"Tampa","FL",1306,0.076669415,1420,0.012838802,0.230225754,334250
2021-11-15,2021-12-12,346,12,2021,"Tampa","FL",1274,0.063439065,1449,0.009052925,0.233813887,335750
2021-11-22,2021-12-19,353,12,2021,"Tampa","FL",1209,0.026315789,1457,0.012508687,0.243193355,336750
2021-11-29,2021-12-26,360,12,2021,"Tampa","FL",1169,0.053153153,1514,0.06245614,0.243847463,338000
2021-12-06,2022-01-02,2,1,2022,"Tampa","FL",1023,0.04601227,1426,0.070570571,0.255465047,341000
2021-12-13,2022-01-09,9,1,2022,"Tampa","FL",1017,0.013958126,1328,0.066666667,0.267393096,342250
2021-12-20,2022-01-16,16,1,2022,"Tampa","FL",1077,0.014124294,1234,0.095914742,0.278867528,343750
2021-12-27,2022-01-23,23,1,2022,"Tampa","FL",1257,0.002392344,1186,0.042179262,0.278808058,343750
2022-01-03,2022-01-30,30,1,2022,"Tampa","FL",1376,-0.013620072,1099,-0.052586207,0.264352562,340125
2022-01-10,2022-02-06,37,2,2022,"Tampa","FL",1436,0.005602241,1199,0.007563025,0.25598746,339250
2022-01-17,2022-02-13,44,2,2022,"Tampa","FL",1417,-0.011165387,1178,-0.00758214,0.255965374,340500
2022-01-24,2022-02-20,51,2,2022,"Tampa","FL",1431,-0.00900277,1270,0.019261637,0.248487567,341750
2022-01-31,2022-02-27,58,2,2022,"Tampa","FL",1450,-0.009562842,1294,-0.034328358,0.270007275,349125
2022-02-07,2022-03-06,65,3,2022,"Tampa","FL",1479,-0.02247191,1398,-0.024424285,0.281619433,356130
2022-02-14,2022-03-13,72,3,2022,"Tampa","FL",1515,-0.018782383,1432,-0.042780749,0.280467416,356130
2022-02-21,2022-03-20,79,3,2022,"Tampa","FL",1531,-0.022973835,1421,-0.098922004,0.296238779,361002.5
2022-02-28,2022-03-27,86,3,2022,"Tampa","FL",1566,-0.008860759,1435,-0.020477816,0.290446828,361002.5
2022-03-07,2022-04-03,93,4,2022,"Tampa","FL",1580,0.014771997,1488,-0.052229299,0.283782108,362347.5
2022-03-14,2022-04-10,100,4,2022,"Tampa","FL",1615,0.028007638,1477,-0.056832695,0.286940035,364847.5
2022-03-21,2022-04-17,107,4,2022,"Tampa","FL",1606,0.005635567,1479,-0.065107459,0.275021834,364975
2022-03-28,2022-04-24,114,4,2022,"Tampa","FL",1649,0.011036174,1468,-0.063178047,0.267472413,366225
2022-04-04,2022-05-01,121,5,2022,"Tampa","FL",1684,0.018137848,1432,-0.123086344,0.270713929,368750
2022-04-11,2022-05-08,128,5,2022,"Tampa","FL",1722,0.042372881,1474,-0.105039466,0.26301286,371250
2022-04-18,2022-05-15,135,5,2022,"Tampa","FL",1823,0.087060227,1467,-0.089950372,0.270076149,374437.5
2022-04-25,2022-05-22,142,5,2022,"Tampa","FL",1850,0.078717201,1478,-0.107487923,0.27469694,377149.3
2022-05-02,2022-05-29,149,5,2022,"Tampa","FL",1824,0.058618688,1418,-0.123609394,0.268155721,379649.3
2022-05-09,2022-06-05,156,6,2022,"Tampa","FL",1809,0.031356899,1446,-0.087121212,0.277294144,385899.3
2022-05-16,2022-06-12,163,6,2022,"Tampa","FL",1821,0.041166381,1435,-0.073595868,0.278967723,388711.8
2022-05-23,2022-06-19,170,6,2022,"Tampa","FL",1830,0.046312178,1429,-0.105757196,0.279168789,393250
2022-05-30,2022-06-26,177,6,2022,"Tampa","FL",1899,0.088876147,1346,-0.091767881,0.274265317,393250
2022-06-06,2022-07-03,184,7,2022,"Tampa","FL",1935,0.134897361,1424,-0.139056832,0.268998469,393528.1
2022-06-13,2022-07-10,191,7,2022,"Tampa","FL",1901,0.14794686,1336,-0.170186335,0.262470457,391278.1
2022-06-20,2022-07-17,198,7,2022,"Tampa","FL",1889,0.14277072,1310,-0.159178434,0.257767949,389003.1
2022-06-27,2022-07-24,205,7,2022,"Tampa","FL",1846,0.104727708,1275,-0.163934426,0.260370876,387753.1
2022-07-04,2022-07-31,212,7,2022,"Tampa","FL",1776,0.031358885,1189,-0.212582781,0.252350843,386225
2022-07-11,2022-08-07,219,8,2022,"Tampa","FL",1770,0.010273973,1211,-0.215165262,0.252350843,386225
2022-07-18,2022-08-14,226,8,2022,"Tampa","FL",1714,-0.014376078,1166,-0.21692411,0.232490742,382750
2022-07-25,2022-08-21,233,8,2022,"Tampa","FL",1622,-0.044758539,1176,-0.216,0.22072,381475
2022-08-01,2022-08-28,240,8,2022,"Tampa","FL",1578,-0.031307551,1099,-0.212750716,0.20351584,376098.7
2022-08-08,2022-09-04,247,9,2022,"Tampa","FL",1499,-0.077538462,1239,-0.189666449,0.183839059,377348.7
2022-08-15,2022-09-11,254,9,2022,"Tampa","FL",1423,-0.080749354,1197,-0.192307692,0.162174942,373348.7
2022-08-22,2022-09-18,261,9,2022,"Tampa","FL",1417,-0.073856209,1195,-0.185412406,0.154811901,372123.7
2022-08-29,2022-09-25,268,9,2022,"Tampa","FL",1404,-0.08175278,1153,-0.203178991,0.150160984,370625
2022-09-05,2022-10-02,275,10,2022,"Tampa","FL",1184,-0.227658187,924,-0.38482024,0.152116971,368375
2022-09-12,2022-10-09,282,10,2022,"Tampa","FL",1196,-0.238701464,1040,-0.325113563,0.186311517,376342.5
2022-09-19,2022-10-16,289,10,2022,"Tampa","FL",1176,-0.25851198,1004,-0.345501956,0.176760784,375092.5
2022-09-26,2022-10-23,296,10,2022,"Tampa","FL",1136,-0.279644895,1012,-0.333333333,0.177563452,376967.5
2022-10-03,2022-10-30,303,10,2022,"Tampa","FL",1309,-0.15493867,1107,-0.228033473,0.174970691,377841.2
2022-10-10,2022-11-06,310,11,2022,"Tampa","FL",1304,-0.161414791,1026,-0.294360385,0.152811849,373597.5
2022-10-17,2022-11-13,317,11,2022,"Tampa","FL",1281,-0.155570204,929,-0.34761236,0.160797354,377346.2
2022-10-24,2022-11-20,324,11,2022,"Tampa","FL",1289,-0.148612946,943,-0.361111111,0.144128385,376075
2022-10-31,2022-11-27,331,11,2022,"Tampa","FL",1184,-0.11641791,857,-0.333592535,0.125230211,372451.2
2022-11-07,2022-12-04,338,12,2022,"Tampa","FL",1142,-0.125574273,948,-0.332394366,0.118107704,373727.5
2022-11-14,2022-12-11,345,12,2022,"Tampa","FL",1086,-0.147566719,1007,-0.305037957,0.097479375,368478.7
2022-11-21,2022-12-18,352,12,2022,"Tampa","FL",1015,-0.160463193,968,-0.335621139,0.101707498,371000
2022-11-28,2022-12-25,359,12,2022,"Tampa","FL",970,-0.170230967,1033,-0.317701453,0.105029586,373500
2022-12-05,2023-01-01,1,1,2023,"Tampa","FL",861,-0.158357771,961,-0.326086957,0.08063783,368497.5
2022-12-12,2023-01-08,8,1,2023,"Tampa","FL",900,-0.115044248,867,-0.347138554,0.066464573,364997.5
2022-12-19,2023-01-15,15,1,2023,"Tampa","FL",968,-0.101207057,808,-0.345218801,0.047992727,360247.5
2022-12-26,2023-01-22,22,1,2023,"Tampa","FL",1132,-0.099443119,752,-0.365935919,0.033447273,355247.5
2023-01-02,2023-01-29,29,1,2023,"Tampa","FL",1264,-0.081395349,688,-0.373976342,0.046666667,355997.5
2023-01-09,2023-02-05,36,2,2023,"Tampa","FL",1305,-0.091225627,821,-0.315262719,0.065394252,361435
2023-01-16,2023-02-12,43,2,2023,"Tampa","FL",1309,-0.076217361,859,-0.270797963,0.064419971,362435
2023-01-23,2023-02-19,50,2,2023,"Tampa","FL",1318,-0.078965758,934,-0.264566929,0.066013168,364310
2023-01-30,2023-02-26,57,2,2023,"Tampa","FL",1324,-0.086896552,1012,-0.217928903,0.043573219,364337.5
2023-02-06,2023-03-05,64,3,2023,"Tampa","FL",1337,-0.096010818,1163,-0.168097282,0.018307921,362650
2023-02-13,2023-03-12,71,3,2023,"Tampa","FL",1345,-0.112211221,1218,-0.149441341,0.028837784,366400
2023-02-20,2023-03-19,78,3,2023,"Tampa","FL",1338,-0.126061398,1243,-0.125263899,0.015732024,366681.8
2023-02-27,2023-03-26,85,3,2023,"Tampa","FL",1364,-0.12899106,1242,-0.134494774,0.013585224,365906.8
2023-03-06,2023-04-02,92,4,2023,"Tampa","FL",1365,-0.136075949,1249,-0.16061828,0.009822891,365906.8
2023-03-13,2023-04-09,99,4,2023,"Tampa","FL",1364,-0.155417957,1252,-0.152335816,-0.000522684,364656.8
2023-03-20,2023-04-16,106,4,2023,"Tampa","FL",1423,-0.113947696,1283,-0.132521974,0.000753476,365250
2023-03-27,2023-04-23,113,4,2023,"Tampa","FL",1422,-0.137659187,1314,-0.104904632,0.000750904,366500
2023-04-03,2023-04-30,120,4,2023,"Tampa","FL",1413,-0.160926366,1322,-0.076815642,-0.006101695,366500
2023-04-10,2023-05-07,127,5,2023,"Tampa","FL",1477,-0.142276423,1365,-0.07394844,-0.012457912,366625
2023-04-17,2023-05-14,134,5,2023,"Tampa","FL",1436,-0.212287438,1331,-0.092706203,-0.018197697,367623.6
2023-04-24,2023-05-21,141,5,2023,"Tampa","FL",1445,-0.218918919,1334,-0.097428958,-0.025257106,367623.6
2023-05-01,2023-05-28,148,5,2023,"Tampa","FL",1429,-0.216557018,1281,-0.096614951,-0.0283833,368873.6
2023-05-08,2023-06-04,155,6,2023,"Tampa","FL",1373,-0.241017137,1343,-0.071230982,-0.037971564,371246.1
2023-05-15,2023-06-11,162,6,2023,"Tampa","FL",1403,-0.229544206,1361,-0.051567944,-0.041712909,372497.5
2023-05-22,2023-06-18,169,6,2023,"Tampa","FL",1400,-0.234972678,1356,-0.051084675,-0.046414495,374997.5
2023-05-29,2023-06-25,176,6,2023,"Tampa","FL",1407,-0.259083728,1264,-0.060921248,-0.043235855,376247.5
2023-06-05,2023-07-02,183,7,2023,"Tampa","FL",1421,-0.265633075,1326,-0.068820225,-0.040729239,377500
2023-06-12,2023-07-09,190,7,2023,"Tampa","FL",1356,-0.286691215,1231,-0.078592814,-0.029462676,379750
2023-06-19,2023-07-16,197,7,2023,"Tampa","FL",1364,-0.277924828,1204,-0.080916031,-0.0237867,379750
2023-06-26,2023-07-23,204,7,2023,"Tampa","FL",1357,-0.264897075,1213,-0.048627451,-0.0193502,380250
2023-07-03,2023-07-30,211,7,2023,"Tampa","FL",1362,-0.233108108,1112,-0.064760303,-0.015894362,380086.2
2023-07-10,2023-08-06,218,8,2023,"Tampa","FL",1406,-0.205649718,1237,0.02146986,-0.018517444,379073.1
2023-07-17,2023-08-13,225,8,2023,"Tampa","FL",1414,-0.175029172,1217,0.04373928,-0.010749575,378635.6
2023-07-24,2023-08-20,232,8,2023,"Tampa","FL",1436,-0.114673243,1218,0.035714286,-0.005477161,379385.6
2023-07-31,2023-08-27,239,8,2023,"Tampa","FL",1443,-0.085551331,1180,0.073703367,0.002527528,377049.3
2023-08-07,2023-09-03,246,9,2023,"Tampa","FL",1361,-0.092061374,1169,-0.056497175,0.002554136,378312.5
2023-08-14,2023-09-10,253,9,2023,"Tampa","FL",1369,-0.037947997,1142,-0.045948204,0.014467172,378750
2023-08-21,2023-09-17,260,9,2023,"Tampa","FL",1377,-0.028228652,1125,-0.058577406,0.014447615,377500
2023-08-28,2023-09-24,267,9,2023,"Tampa","FL",1396,-0.005698006,1102,-0.044232437,0.023939292,379497.5
2023-09-04,2023-10-01,274,10,2023,"Tampa","FL",1508,0.273648649,1130,0.222943723,0.029175433,379122.5
2023-09-11,2023-10-08,281,10,2023,"Tampa","FL",1509,0.261705686,1112,0.069230769,0.005061878,378247.5
2023-09-18,2023-10-15,288,10,2023,"Tampa","FL",1528,0.299319728,1071,0.066733068,0.001746236,375747.5
2023-09-25,2023-10-22,295,10,2023,"Tampa","FL",1497,0.31778169,1057,0.044466403,-0.013897219,371728.7
2023-10-02,2023-10-29,302,10,2023,"Tampa","FL",1462,0.116883117,981,-0.113821138,-0.018559384,370828.7
2023-10-09,2023-11-05,309,11,2023,"Tampa","FL",1443,0.106595092,1033,0.006822612,-0.008414939,370453.7
2023-10-16,2023-11-12,316,11,2023,"Tampa","FL",1440.636759,0.12461886,987.7622267,0.063253204,-0.006340332,374953.7
2023-10-23,2023-11-19,323,11,2023,"Tampa","FL",1438.219119,0.115763475,992.5918695,0.052589469,0.007711228,378975
2023-10-30,2023-11-26,330,11,2023,"Tampa","FL",1302.327194,0.099938508,894.8995571,0.04422352,0.01422683,377750
2023-11-06,2023-12-03,337,12,2023,"Tampa","FL",1263.349457,0.10626047,945.2644702,-0.00288558,0.014107873,379000
2019-12-09,2020-01-05,5,1,2020,"Tucson","AZ",216,-0.092436975,298,0.146153846,0.111078802,238812.5
2019-12-16,2020-01-12,12,1,2020,"Tucson","AZ",253,-0.034351145,284,0.163934426,0.100250431,236937.5
2019-12-23,2020-01-19,19,1,2020,"Tucson","AZ",300,-0.029126214,248,0.169811321,0.084193202,232937.5
2019-12-30,2020-01-26,26,1,2020,"Tucson","AZ",366,-0.063938619,249,0.202898551,0.068300041,228187.5
2020-01-06,2020-02-02,33,2,2020,"Tucson","AZ",412,-0.014354067,267,0.131355932,0.057965643,228625
2020-01-13,2020-02-09,40,2,2020,"Tucson","AZ",412,-0.03962704,266,0.131914894,0.067467508,232641.2
2020-01-20,2020-02-16,47,2,2020,"Tucson","AZ",417,-0.016509434,281,0.124,0.091325209,236203.7
2020-01-27,2020-02-23,54,2,2020,"Tucson","AZ",415,0.029776675,299,0.16796875,0.108575341,238828.7
2020-02-03,2020-03-01,61,3,2020,"Tucson","AZ",406,0.030456853,337,0.134680135,0.110574014,239328.7
2020-02-10,2020-03-08,68,3,2020,"Tucson","AZ",418,0.045,372,0.184713376,0.131215063,240312.5
2020-02-17,2020-03-15,75,3,2020,"Tucson","AZ",422,0.065656566,376,0.119047619,0.10754882,237500
2020-02-24,2020-03-22,82,3,2020,"Tucson","AZ",442,0.06763285,387,0.060273973,0.11343197,239875
2020-03-02,2020-03-29,89,3,2020,"Tucson","AZ",449,0.069047619,356,-0.050666667,0.109962676,241625
2020-03-09,2020-04-05,96,4,2020,"Tucson","AZ",429,0,354,-0.082901554,0.090102389,239550
2020-03-16,2020-04-12,103,4,2020,"Tucson","AZ",392,-0.126948775,344,-0.101827676,0.11990794,243300
2020-03-23,2020-04-19,110,4,2020,"Tucson","AZ",349,-0.224444444,334,-0.16080402,0.13174971,244175
2020-03-30,2020-04-26,117,4,2020,"Tucson","AZ",313,-0.295045045,315,-0.125,0.125275423,240949.6
2020-04-06,2020-05-03,124,5,2020,"Tucson","AZ",306,-0.290023202,314,-0.218905473,0.119030694,242899.6
2020-04-13,2020-05-10,131,5,2020,"Tucson","AZ",318,-0.212871287,313,-0.211586902,0.099969712,241512.1
2020-04-20,2020-05-17,138,5,2020,"Tucson","AZ",334,-0.147959184,310,-0.230769231,0.072306326,238387.1
2020-04-27,2020-05-24,145,5,2020,"Tucson","AZ",352,-0.085714286,319,-0.229468599,0.060358967,240236.2
2020-05-04,2020-05-31,152,5,2020,"Tucson","AZ",342,-0.05785124,321,-0.218978102,0.035106004,238461.2
2020-05-11,2020-06-07,159,6,2020,"Tucson","AZ",342,-0.09762533,328,-0.226415094,0.039720352,241473.7
2020-05-18,2020-06-14,166,6,2020,"Tucson","AZ",344,-0.092348285,329,-0.20531401,0.034008717,242473.7
2020-05-25,2020-06-21,173,6,2020,"Tucson","AZ",339,-0.143939394,346,-0.162227603,0.054285556,244100
2020-06-01,2020-06-28,180,6,2020,"Tucson","AZ",351,-0.126865672,353,-0.147342995,0.068037564,246750
2020-06-08,2020-07-05,187,7,2020,"Tucson","AZ",351,-0.076315789,395,0.028645833,0.053344084,245198.7
2020-06-15,2020-07-12,194,7,2020,"Tucson","AZ",352,-0.097435897,413,0.069948187,0.086654828,248198.7
2020-06-22,2020-07-19,201,7,2020,"Tucson","AZ",361,-0.037333333,420,0.117021277,0.088810858,250698.7
2020-06-29,2020-07-26,208,7,2020,"Tucson","AZ",359,0.002793296,415,0.217008798,0.093642562,251811.2
2020-07-06,2020-08-02,215,8,2020,"Tucson","AZ",370,0.005434783,417,0.083116883,0.085193133,252850
2020-07-13,2020-08-09,222,8,2020,"Tucson","AZ",385,0.112716763,406,0.100271003,0.097664313,252600
2020-07-20,2020-08-16,229,8,2020,"Tucson","AZ",400,0.183431953,393,0.06504065,0.117666483,253850
2020-07-27,2020-08-23,236,8,2020,"Tucson","AZ",414,0.140495868,387,0.077994429,0.118372994,252612.5
2020-08-03,2020-08-30,243,8,2020,"Tucson","AZ",413,0.144044321,346,-0.038888889,0.141088113,255250
2020-08-10,2020-09-06,250,9,2020,"Tucson","AZ",428,0.150537634,368,0.057471264,0.118136952,253750
2020-08-17,2020-09-13,257,9,2020,"Tucson","AZ",418,0.111702128,351,0.044642857,0.110765503,254437.5
2020-08-24,2020-09-20,264,9,2020,"Tucson","AZ",420,0.117021277,356,0.037900875,0.126150781,257187.5
2020-08-31,2020-09-27,271,9,2020,"Tucson","AZ",433,0.160857909,357,0.105263158,0.138668128,259687.5
2020-09-07,2020-10-04,278,10,2020,"Tucson","AZ",421,0.107894737,379,0.101744186,0.13974738,265062.5
2020-09-14,2020-10-11,285,10,2020,"Tucson","AZ",436,0.120822622,400,0.152737752,0.122015915,264375
2020-09-21,2020-10-18,292,10,2020,"Tucson","AZ",443,0.132992327,402,0.2,0.128955065,265375
2020-09-28,2020-10-25,299,10,2020,"Tucson","AZ",423,0.087403599,408,0.291139241,0.129418654,265187.5
2020-10-05,2020-11-01,306,11,2020,"Tucson","AZ",409,0.102425876,400,0.25,0.137025453,263562.5
2020-10-12,2020-11-08,313,11,2020,"Tucson","AZ",381,0.032520325,382,0.21656051,0.164840113,263093.7
2020-10-19,2020-11-15,320,11,2020,"Tucson","AZ",358,0.00280112,371,0.15576324,0.200284211,269187.5
2020-10-26,2020-11-22,327,11,2020,"Tucson","AZ",362,0.02259887,388,0.175757576,0.195879884,268125
2020-11-02,2020-11-29,334,11,2020,"Tucson","AZ",329,0.028125,338,0.076433121,0.181389627,268125
2020-11-09,2020-12-06,341,12,2020,"Tucson","AZ",323,0.048701299,362,0.127725857,0.164218471,268593.7
2020-11-16,2020-12-13,348,12,2020,"Tucson","AZ",313,0.106007067,382,0.21656051,0.118604153,261250
2020-11-23,2020-12-20,355,12,2020,"Tucson","AZ",287,0.108108108,375,0.122754491,0.111814346,263500
2020-11-30,2020-12-27,362,12,2020,"Tucson","AZ",268,0.130801688,386,0.24516129,0.098171369,262737.5
2020-12-07,2021-01-03,3,1,2021,"Tucson","AZ",242,0.12037037,375,0.258389262,0.100183198,262737.5
2020-12-14,2021-01-10,10,1,2021,"Tucson","AZ",254,0.003952569,342,0.204225352,0.119440781,265237.5
2020-12-21,2021-01-17,17,1,2021,"Tucson","AZ",278,-0.073333333,327,0.318548387,0.144834988,266675
2020-12-28,2021-01-24,24,1,2021,"Tucson","AZ",330,-0.098360656,325,0.305220884,0.181758422,269662.5
2021-01-04,2021-01-31,31,1,2021,"Tucson","AZ",370,-0.101941748,327,0.224719101,0.19043193,272162.5
2021-01-11,2021-02-07,38,2,2021,"Tucson","AZ",399,-0.031553398,321,0.206766917,0.175253996,273412.5
2021-01-18,2021-02-14,45,2,2021,"Tucson","AZ",407,-0.023980815,319,0.135231317,0.141916913,269725
2021-01-25,2021-02-21,52,2,2021,"Tucson","AZ",411,-0.009638554,321,0.073578595,0.120834724,267687.5
2021-02-01,2021-02-28,59,2,2021,"Tucson","AZ",422,0.039408867,353,0.047477745,0.118493102,267687.5
2021-02-08,2021-03-07,66,3,2021,"Tucson","AZ",422,0.009569378,380,0.021505376,0.129518856,271437.5
2021-02-15,2021-03-14,73,3,2021,"Tucson","AZ",430,0.018957346,391,0.039893617,0.163842105,276412.5
2021-02-22,2021-03-21,80,3,2021,"Tucson","AZ",442,0,417,0.07751938,0.173944763,281600
2021-03-01,2021-03-28,87,3,2021,"Tucson","AZ",439,-0.022271715,391,0.098314607,0.176265701,284215.2
2021-03-08,2021-04-04,94,4,2021,"Tucson","AZ",424,-0.011655012,423,0.194915254,0.181236485,282965.2
2021-03-15,2021-04-11,101,4,2021,"Tucson","AZ",418,0.066326531,418,0.215116279,0.163132758,282990.2
2021-03-22,2021-04-18,108,4,2021,"Tucson","AZ",423,0.212034384,419,0.254491018,0.17790601,287615.2
2021-03-29,2021-04-25,115,4,2021,"Tucson","AZ",423,0.3514377,411,0.304761905,0.207202668,290875
2021-04-05,2021-05-02,122,5,2021,"Tucson","AZ",433,0.41503268,415,0.321656051,0.202657394,292125
2021-04-12,2021-05-09,129,5,2021,"Tucson","AZ",441,0.386792453,425,0.357827476,0.224576326,295750
2021-04-19,2021-05-16,136,5,2021,"Tucson","AZ",432,0.293413174,424,0.367741935,0.240629212,295750
2021-04-26,2021-05-23,143,5,2021,"Tucson","AZ",433,0.230113636,430,0.347962382,0.235242649,296750
2021-05-03,2021-05-30,150,5,2021,"Tucson","AZ",413,0.207602339,429,0.336448598,0.264399408,301510.2
2021-05-10,2021-06-06,157,6,2021,"Tucson","AZ",398,0.16374269,419,0.277439024,0.251213693,302135.2
2021-05-17,2021-06-13,164,6,2021,"Tucson","AZ",411,0.194767442,405,0.23100304,0.248316828,302684
2021-05-24,2021-06-20,171,6,2021,"Tucson","AZ",418,0.233038348,414,0.196531792,0.268164687,309559
2021-05-31,2021-06-27,178,6,2021,"Tucson","AZ",428,0.219373219,384,0.087818697,0.255516515,309798.7
2021-06-07,2021-07-04,185,7,2021,"Tucson","AZ",432,0.230769231,419,0.060759494,0.281812261,314298.7
2021-06-14,2021-07-11,192,7,2021,"Tucson","AZ",422,0.198863636,401,-0.02905569,0.264007426,313725
2021-06-21,2021-07-18,199,7,2021,"Tucson","AZ",425,0.177285319,397,-0.054761905,0.23145832,308725
2021-06-28,2021-07-25,206,7,2021,"Tucson","AZ",418,0.164345404,393,-0.053012048,0.216089674,306225
2021-07-05,2021-08-01,213,8,2021,"Tucson","AZ",419,0.132432432,375,-0.100719424,0.206149891,304975
2021-07-12,2021-08-08,220,8,2021,"Tucson","AZ",420,0.090909091,377,-0.071428571,0.227236738,310000
2021-07-19,2021-08-15,227,8,2021,"Tucson","AZ",405,0.0125,352,-0.1043257,0.232272996,312812.5
2021-07-26,2021-08-22,234,8,2021,"Tucson","AZ",404,-0.024154589,349,-0.098191214,0.255133851,317062.5
2021-08-02,2021-08-29,241,8,2021,"Tucson","AZ",409,-0.00968523,325,-0.060693642,0.232370225,314562.5
2021-08-09,2021-09-05,248,9,2021,"Tucson","AZ",408,-0.046728972,356,-0.032608696,0.229802956,312062.5
2021-08-16,2021-09-12,255,9,2021,"Tucson","AZ",423,0.011961722,344,-0.01994302,0.215426185,309250
2021-08-23,2021-09-19,262,9,2021,"Tucson","AZ",431,0.026190476,336,-0.056179775,0.205346294,310000
